6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
6.17685766525903,9.58996825953649,0.492154463195045,24,0
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
11.1060007344975,8.72202174300148,6.07463987897632,24,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.67237411252926,9.53444043147645,6.82531006089969,25,1
9.93645459491308,9.37887967595347,6.42955302337962,25,1
