12.6379066521066,14.305326119105,13.3811368833404,24,602,625,1
7.13788696956929,15.477542255778,13.8464496391346,24,626,649,1
6.02072121841699,11.4569714572067,8.51708040744982,25,650,674,1
4.63337572954704,13.1522612718813,11.203310211801,25,675,699,1
10.0427192462429,13.1623977575903,12.9865308894339,26,700,725,1
3.81502822332706,10.6030772824839,8.21997839028422,27,726,752,1
7.78370287902991,12.3500967236653,12.1624833130438,27,753,779,1
5.35930208415915,11.2245513452679,8.70409932663749,29,780,808,1
9.73703967252124,12.911977108475,12.7649674709972,32,839,870,1
8.15967218598059,12.1069213166051,10.949391800629,34,871,904,1
8.09637748264513,10.5371037031672,8.88618689886008,37,905,941,1
5.86900869059533,11.7641104316232,11.1725967741888,43,942,984,1
7.46501280191658,10.354284528835,7.24226032769007,53,985,1037,1
5.73480634341042,11.2233670958302,9.71399215340961,93,1130,1310,1
6.23473190878776,9.84522832701929,3.49332581883227,53,1311,1363,0
10.0162665840306,8.30907766588271,2.25405689247305,43,1364,1406,0
10.4926172596417,9.28599364291109,0.13554728473463,37,1407,1443,0
9.29411971339209,10.1828667880846,-0.771563000726844,34,1444,1477,0
6.65175735389466,9.79929802394316,4.57493629066497,32,1478,1509,0
7.82627656667646,9.92747414209956,5.39828421256503,30,1510,1539,1
8.58489554600457,9.11713635196128,4.35668273824057,29,1540,1568,0
6.68642054081532,9.86840672995187,3.87397080801073,27,1569,1595,1
6.8896539326045,10.9498657082609,3.80541640775841,27,1596,1622,0
11.0581987219088,9.39456830035734,5.19959989005146,26,1623,1648,0
11.8597909018068,8.67273580697373,1.79373996683613,25,1649,1673,0
9.25842282163392,8.50931237004016,5.69730491346288,25,1674,1698,0
7.52495740953824,8.88941798908653,1.9408949431014,24,1699,1722,0
11.4130605726783,9.63662113249526,-1.82491658105918,24,1723,1746,0
10.0204149392996,10.5653553807776,1.46951023385916,23,1747,1769,0
7.4357176054456,9.03129374832655,1.07317471660325,23,1770,1792,0
6.93364563825836,10.2846317054838,2.97656962150525,23,1793,1815,0
11.304825720068,9.1481762834145,4.78439091859494,23,1816,1838,0
3.94610569014226,8.40863960527406,3.25240365873908,22,1839,1860,0
8.89341051997764,9.73943696598092,9.03034832210629,22,1861,1882,1
10.0257946158428,9.52105612048778,7.48024614921242,22,1883,1904,1
7.07256718417684,10.2650993862716,8.29468402046015,22,1905,1926,1
10.3902984972997,8.55939150614353,3.40778886999084,22,1927,1948,0
8.47065867146135,9.22845638457428,7.4380869326132,15,1949,1964,1
11.0538901012848,12.0716275055346,11.7070207373525,15,1965,1979,1
8.8227300883887,13.3379377878236,13.0326332785824,15,1980,1994,1
11.1821700152789,11.6950262159227,11.1639641105255,15,1995,2009,1
11.462990198567,9.25532399692188,5.8152622760914,15,2010,2024,1
12.0940185157109,9.71355511829637,5.79515069532367,14,2025,2038,0
13.5265196140927,9.87046297651314,7.97572371484564,14,2039,2052,1
8.76902937577754,10.1907529614088,5.93008822510447,14,2053,2066,1
9.43330466620654,8.13931575761475,6.49641874680855,14,2067,2080,1
